PID,phase,run,trial,event,onset,duration
1,localizer,1,68,stimulus,84.49999999999993,0.4
1,localizer,1,68,iti,84.89999999999993,0.3
1,localizer,1,69,stimulus,85.19999999999993,0.4
1,localizer,1,69,iti,85.59999999999994,0.3
1,localizer,1,70,stimulus,85.89999999999993,0.4
1,localizer,1,70,iti,86.29999999999994,0.3
1,localizer,1,71,stimulus,86.59999999999994,0.4
1,localizer,1,71,iti,86.99999999999994,0.3
1,localizer,1,72,stimulus,87.29999999999994,0.4
1,localizer,1,72,iti,87.69999999999995,0.3
1,localizer,1,73,stimulus,87.99999999999994,0.4
1,localizer,1,73,iti,88.39999999999995,0.3
1,localizer,1,74,stimulus,88.69999999999995,0.4
1,localizer,1,74,iti,89.09999999999995,0.3
1,localizer,1,75,stimulus,89.39999999999995,0.4
1,localizer,1,75,iti,89.79999999999995,0.3
1,localizer,1,76,stimulus,90.09999999999995,0.4
1,localizer,1,76,iti,90.49999999999996,0.3
1,localizer,1,77,stimulus,90.79999999999995,0.4
1,localizer,1,77,iti,91.19999999999996,0.3
1,localizer,1,78,stimulus,91.49999999999996,0.4
1,localizer,1,78,iti,91.89999999999996,0.3
1,localizer,1,79,stimulus,92.19999999999996,0.4
1,localizer,1,79,iti,92.59999999999997,0.3
1,localizer,1,80,stimulus,92.89999999999996,0.4
1,localizer,1,80,iti,93.29999999999997,0.3
1,localizer,1,81,stimulus,93.59999999999997,0.4
1,localizer,1,81,iti,93.99999999999997,0.3
1,localizer,1,82,stimulus,94.29999999999997,0.4
1,localizer,1,82,iti,94.69999999999997,0.3
1,localizer,1,83,stimulus,94.99999999999997,0.4
1,localizer,1,83,iti,95.39999999999998,0.3
1,localizer,1,84,stimulus,95.69999999999997,0.4
1,localizer,1,84,iti,96.09999999999998,0.3
1,localizer,1,85,stimulus,96.39999999999998,0.4
1,localizer,1,85,iti,96.79999999999998,14
1,localizer,1,86,stimulus,110.79999999999998,0.4
1,localizer,1,86,iti,111.19999999999999,0.3
1,localizer,1,87,stimulus,111.49999999999999,0.4
1,localizer,1,87,iti,111.89999999999999,0.3
1,localizer,1,88,stimulus,112.19999999999999,0.4
1,localizer,1,88,iti,112.6,0.3
1,localizer,1,89,stimulus,112.89999999999999,0.4
1,localizer,1,89,iti,113.3,0.3
1,localizer,1,90,stimulus,113.6,0.4
1,localizer,1,90,iti,114,0.3
1,localizer,1,91,stimulus,114.3,0.4
1,localizer,1,91,iti,114.7,0.3
1,localizer,1,92,stimulus,115,0.4
1,localizer,1,92,iti,115.4,0.3
1,localizer,1,93,stimulus,115.7,0.4
1,localizer,1,93,iti,116.10000000000001,0.3
1,localizer,1,94,stimulus,116.4,0.4
1,localizer,1,94,iti,116.80000000000001,0.3
1,localizer,1,95,stimulus,117.10000000000001,0.4
1,localizer,1,95,iti,117.50000000000001,0.3
1,localizer,1,96,stimulus,117.80000000000001,0.4
1,localizer,1,96,iti,118.20000000000002,0.3
1,localizer,1,97,stimulus,118.50000000000001,0.4
1,localizer,1,97,iti,118.90000000000002,0.3
1,localizer,1,98,stimulus,119.20000000000002,0.4
1,localizer,1,98,iti,119.60000000000002,0.3
1,localizer,1,99,stimulus,119.90000000000002,0.4
1,localizer,1,99,iti,120.30000000000003,0.3
1,localizer,1,100,stimulus,120.60000000000002,0.4
1,localizer,1,100,iti,121.00000000000003,0.3
1,localizer,1,101,stimulus,121.30000000000003,0.4
1,localizer,1,101,iti,121.70000000000003,0.3
1,localizer,1,102,stimulus,122.00000000000003,0.4
1,localizer,1,102,iti,122.40000000000003,0.3
1,localizer,1,103,stimulus,122.70000000000003,0.4
1,localizer,1,103,iti,123.10000000000004,0.3
1,localizer,1,104,stimulus,123.40000000000003,0.4
1,localizer,1,104,iti,123.80000000000004,0.3
1,localizer,1,105,stimulus,124.10000000000004,0.4
1,localizer,1,105,iti,124.50000000000004,14
1,localizer,1,106,stimulus,138.50000000000006,0.4
1,localizer,1,106,iti,138.90000000000006,0.3
1,localizer,1,107,stimulus,139.20000000000007,0.4
1,localizer,1,107,iti,139.60000000000008,0.3
1,localizer,1,108,stimulus,139.9000000000001,0.4
1,localizer,1,108,iti,140.3000000000001,0.3
1,localizer,1,109,stimulus,140.6000000000001,0.4
1,localizer,1,109,iti,141.0000000000001,0.3
1,localizer,1,110,stimulus,141.30000000000013,0.4
1,localizer,1,110,iti,141.70000000000013,0.3
1,localizer,1,111,stimulus,142.00000000000014,0.4
1,localizer,1,111,iti,142.40000000000015,0.3
1,localizer,1,112,stimulus,142.70000000000016,0.4
1,localizer,1,112,iti,143.10000000000016,0.3
1,localizer,1,113,stimulus,143.40000000000018,0.4
1,localizer,1,113,iti,143.80000000000018,0.3
1,localizer,1,114,stimulus,144.1000000000002,0.4
1,localizer,1,114,iti,144.5000000000002,0.3
1,localizer,1,115,stimulus,144.8000000000002,0.4
1,localizer,1,115,iti,145.20000000000022,0.3
1,localizer,1,116,stimulus,145.50000000000023,0.4
1,localizer,1,116,iti,145.90000000000023,0.3
1,localizer,1,117,stimulus,146.20000000000024,0.4
1,localizer,1,117,iti,146.60000000000025,0.3
1,localizer,1,118,stimulus,146.90000000000026,0.4
1,localizer,1,118,iti,147.30000000000027,0.3
1,localizer,1,119,stimulus,147.60000000000028,0.4
1,localizer,1,119,iti,148.00000000000028,0.3
1,localizer,1,120,stimulus,148.3000000000003,0.4
1,localizer,1,120,iti,148.7000000000003,0.3
1,localizer,1,121,stimulus,149.0000000000003,0.4
1,localizer,1,121,iti,149.40000000000032,0.3
1,localizer,1,122,stimulus,149.70000000000033,0.4
1,localizer,1,122,iti,150.10000000000034,0.3
1,localizer,1,123,stimulus,150.40000000000035,0.4
1,localizer,1,123,iti,150.80000000000035,0.3
1,localizer,1,124,stimulus,151.10000000000036,0.4
1,localizer,1,124,iti,151.50000000000037,0.3
1,localizer,1,125,stimulus,151.80000000000038,0.4
1,localizer,1,125,iti,152.2000000000004,14
1,localizer,1,126,stimulus,166.2000000000004,0.4
1,localizer,1,126,iti,166.6000000000004,0.3
1,localizer,1,127,stimulus,166.9000000000004,0.4
1,localizer,1,127,iti,167.3000000000004,0.3
1,localizer,1,128,stimulus,167.60000000000042,0.4
1,localizer,1,128,iti,168.00000000000043,0.3
1,localizer,1,129,stimulus,168.30000000000044,0.4
1,localizer,1,129,iti,168.70000000000044,0.3
1,localizer,1,130,stimulus,169.00000000000045,0.4
1,localizer,1,130,iti,169.40000000000046,0.3
1,localizer,1,131,stimulus,169.70000000000047,0.4
1,localizer,1,131,iti,170.10000000000048,0.3
1,localizer,1,132,stimulus,170.4000000000005,0.4
1,localizer,1,132,iti,170.8000000000005,0.3
1,localizer,1,133,stimulus,171.1000000000005,0.4
1,localizer,1,133,iti,171.5000000000005,0.3
1,localizer,1,134,stimulus,171.80000000000052,0.4
1,localizer,1,134,iti,172.20000000000053,0.3
1,localizer,1,135,stimulus,172.50000000000054,0.4
1,localizer,1,135,iti,172.90000000000055,0.3
1,localizer,1,136,stimulus,173.20000000000056,0.4
1,localizer,1,136,iti,173.60000000000056,0.3
1,localizer,1,137,stimulus,173.90000000000057,0.4
1,localizer,1,137,iti,174.30000000000058,0.3
1,localizer,1,138,stimulus,174.6000000000006,0.4
1,localizer,1,138,iti,175.0000000000006,0.3
1,localizer,1,139,stimulus,175.3000000000006,0.4
1,localizer,1,139,iti,175.7000000000006,0.3
1,localizer,1,140,stimulus,176.00000000000063,0.4
1,localizer,1,140,iti,176.40000000000063,0.3
1,localizer,1,141,stimulus,176.70000000000064,0.4
1,localizer,1,141,iti,177.10000000000065,0.3
1,localizer,1,142,stimulus,177.40000000000066,0.4
1,localizer,1,142,iti,177.80000000000067,0.3
1,localizer,1,143,stimulus,178.10000000000068,0.4
1,localizer,1,143,iti,178.50000000000068,0.3
1,localizer,1,144,stimulus,178.8000000000007,0.4
1,localizer,1,144,iti,179.2000000000007,0.3
1,localizer,1,145,stimulus,179.5000000000007,0.4
1,localizer,1,145,iti,179.90000000000072,14
1,localizer,1,146,stimulus,193.90000000000072,0.4
1,localizer,1,146,iti,194.30000000000072,0.3
1,localizer,1,147,stimulus,194.60000000000073,0.4
1,localizer,1,147,iti,195.00000000000074,0.3
1,localizer,1,148,stimulus,195.30000000000075,0.4
1,localizer,1,148,iti,195.70000000000076,0.3
1,localizer,1,149,stimulus,196.00000000000077,0.4
1,localizer,1,149,iti,196.40000000000077,0.3
1,localizer,1,150,stimulus,196.70000000000078,0.4
1,localizer,1,150,iti,197.1000000000008,0.3
1,localizer,1,151,stimulus,197.4000000000008,0.4
1,localizer,1,151,iti,197.8000000000008,0.3
1,localizer,1,152,stimulus,198.10000000000082,0.4
1,localizer,1,152,iti,198.50000000000082,0.3
1,localizer,1,153,stimulus,198.80000000000084,0.4
1,localizer,1,153,iti,199.20000000000084,0.3
1,localizer,1,154,stimulus,199.50000000000085,0.4
1,localizer,1,154,iti,199.90000000000086,0.3
1,localizer,1,155,stimulus,200.20000000000087,0.4
1,localizer,1,155,iti,200.60000000000088,0.3
1,localizer,1,156,stimulus,200.9000000000009,0.4
1,localizer,1,156,iti,201.3000000000009,0.3
1,localizer,1,157,stimulus,201.6000000000009,0.4
1,localizer,1,157,iti,202.0000000000009,0.3
1,localizer,1,158,stimulus,202.30000000000092,0.4
1,localizer,1,158,iti,202.70000000000093,0.3
1,localizer,1,159,stimulus,203.00000000000094,0.4
1,localizer,1,159,iti,203.40000000000094,0.3
1,localizer,1,160,stimulus,203.70000000000095,0.4
1,localizer,1,160,iti,204.10000000000096,0.3
1,localizer,1,161,stimulus,204.40000000000097,0.4
1,localizer,1,161,iti,204.80000000000098,0.3
1,localizer,1,162,stimulus,205.100000000001,0.4
1,localizer,1,162,iti,205.500000000001,0.3
1,localizer,1,163,stimulus,205.800000000001,0.4
1,localizer,1,163,iti,206.200000000001,0.3
1,localizer,1,164,stimulus,206.50000000000102,0.4
1,localizer,1,164,iti,206.90000000000103,0.3
1,localizer,1,165,stimulus,207.20000000000104,0.4
1,localizer,1,165,iti,207.60000000000105,14
1,localizer,1,166,stimulus,221.60000000000105,0.4
1,localizer,1,166,iti,222.00000000000105,0.3
1,localizer,1,167,stimulus,222.30000000000106,0.4
1,localizer,1,167,iti,222.70000000000107,0.3
1,localizer,1,168,stimulus,223.00000000000108,0.4
1,localizer,1,168,iti,223.40000000000109,0.3
1,localizer,1,169,stimulus,223.7000000000011,0.4
1,localizer,1,169,iti,224.1000000000011,0.3
1,localizer,1,170,stimulus,224.4000000000011,0.4
1,localizer,1,170,iti,224.80000000000112,0.3
1,localizer,1,171,stimulus,225.10000000000113,0.4
1,localizer,1,171,iti,225.50000000000114,0.3
1,localizer,1,172,stimulus,225.80000000000115,0.4
1,localizer,1,172,iti,226.20000000000115,0.3
1,localizer,1,173,stimulus,226.50000000000117,0.4
1,localizer,1,173,iti,226.90000000000117,0.3
1,localizer,1,174,stimulus,227.20000000000118,0.4
1,localizer,1,174,iti,227.6000000000012,0.3
1,localizer,1,175,stimulus,227.9000000000012,0.4
1,localizer,1,175,iti,228.3000000000012,0.3
1,localizer,1,176,stimulus,228.60000000000122,0.4
1,localizer,1,176,iti,229.00000000000122,0.3
1,localizer,1,177,stimulus,229.30000000000123,0.4
1,localizer,1,177,iti,229.70000000000124,0.3
1,localizer,1,178,stimulus,230.00000000000125,0.4
1,localizer,1,178,iti,230.40000000000126,0.3
1,localizer,1,179,stimulus,230.70000000000127,0.4
1,localizer,1,179,iti,231.10000000000127,0.3
1,localizer,1,180,stimulus,231.40000000000128,0.4
1,localizer,1,180,iti,231.8000000000013,0.3
1,localizer,1,181,stimulus,232.1000000000013,0.4
1,localizer,1,181,iti,232.5000000000013,0.3
1,localizer,1,182,stimulus,232.80000000000132,0.4
1,localizer,1,182,iti,233.20000000000132,0.3
1,localizer,1,183,stimulus,233.50000000000134,0.4
1,localizer,1,183,iti,233.90000000000134,0.3
1,localizer,1,184,stimulus,234.20000000000135,0.4
1,localizer,1,184,iti,234.60000000000136,0.3
1,localizer,1,185,stimulus,234.90000000000137,0.4
1,localizer,1,185,iti,235.30000000000138,14
1,localizer,1,186,stimulus,249.30000000000138,0.4
1,localizer,1,186,iti,249.70000000000138,0.3
1,localizer,1,187,stimulus,250.0000000000014,0.4
1,localizer,1,187,iti,250.4000000000014,0.3
1,localizer,1,188,stimulus,250.7000000000014,0.4
1,localizer,1,188,iti,251.10000000000142,0.3
1,localizer,1,189,stimulus,251.40000000000143,0.4
1,localizer,1,189,iti,251.80000000000143,0.3
1,localizer,1,190,stimulus,252.10000000000144,0.4
1,localizer,1,190,iti,252.50000000000145,0.3
1,localizer,1,191,stimulus,252.80000000000146,0.4
1,localizer,1,191,iti,253.20000000000147,0.3
1,localizer,1,192,stimulus,253.50000000000148,0.4
1,localizer,1,192,iti,253.90000000000148,0.3
1,localizer,1,193,stimulus,254.2000000000015,0.4
1,localizer,1,193,iti,254.6000000000015,0.3
1,localizer,1,194,stimulus,254.9000000000015,0.4
1,localizer,1,194,iti,255.30000000000152,0.3
1,localizer,1,195,stimulus,255.60000000000153,0.4
1,localizer,1,195,iti,256.00000000000153,0.3
1,localizer,1,196,stimulus,256.30000000000155,0.4
1,localizer,1,196,iti,256.7000000000015,0.3
1,localizer,1,197,stimulus,257.00000000000153,0.4
1,localizer,1,197,iti,257.4000000000015,0.3
1,localizer,1,198,stimulus,257.7000000000015,0.4
1,localizer,1,198,iti,258.1000000000015,0.3
1,localizer,1,199,stimulus,258.4000000000015,0.4
1,localizer,1,199,iti,258.8000000000015,0.3
1,localizer,1,200,stimulus,259.1000000000015,0.4
1,localizer,1,200,iti,259.5000000000015,0.3
1,localizer,1,201,stimulus,259.8000000000015,0.4
1,localizer,1,201,iti,260.20000000000147,0.3
1,localizer,1,202,stimulus,260.5000000000015,0.4
1,localizer,1,202,iti,260.90000000000146,0.3
1,localizer,1,203,stimulus,261.20000000000147,0.4
1,localizer,1,203,iti,261.60000000000144,0.3
1,localizer,1,204,stimulus,261.90000000000146,0.4
1,localizer,1,204,iti,262.30000000000143,0.3
1,localizer,1,205,stimulus,262.60000000000144,0.4
1,localizer,1,205,iti,263.0000000000014,14
1,localizer,1,206,stimulus,277.0000000000014,0.4
1,localizer,1,206,iti,277.4000000000014,0.3
1,localizer,1,207,stimulus,277.7000000000014,0.4
1,localizer,1,207,iti,278.1000000000014,0.3
1,localizer,1,208,stimulus,278.4000000000014,0.4
1,localizer,1,208,iti,278.8000000000014,0.3
1,localizer,1,209,stimulus,279.1000000000014,0.4
1,localizer,1,209,iti,279.50000000000136,0.3
1,localizer,1,210,stimulus,279.8000000000014,0.4
1,localizer,1,210,iti,280.20000000000135,0.3
1,localizer,1,211,stimulus,280.50000000000136,0.4
1,localizer,1,211,iti,280.90000000000134,0.3
1,localizer,1,212,stimulus,281.20000000000135,0.4
1,localizer,1,212,iti,281.60000000000133,0.3
1,localizer,1,213,stimulus,281.90000000000134,0.4
1,localizer,1,213,iti,282.3000000000013,0.3
1,localizer,1,214,stimulus,282.60000000000133,0.4
1,localizer,1,214,iti,283.0000000000013,0.3
1,localizer,1,215,stimulus,283.3000000000013,0.4
1,localizer,1,215,iti,283.7000000000013,0.3
1,localizer,1,216,stimulus,284.0000000000013,0.4
1,localizer,1,216,iti,284.4000000000013,0.3
1,localizer,1,217,stimulus,284.7000000000013,0.4
1,localizer,1,217,iti,285.1000000000013,0.3
1,localizer,1,218,stimulus,285.4000000000013,0.4
1,localizer,1,218,iti,285.80000000000126,0.3
1,localizer,1,219,stimulus,286.1000000000013,0.4
1,localizer,1,219,iti,286.50000000000125,0.3
1,localizer,1,220,stimulus,286.80000000000126,0.4
1,localizer,1,220,iti,287.20000000000124,0.3
1,localizer,1,221,stimulus,287.50000000000125,0.4
1,localizer,1,221,iti,287.9000000000012,0.3
1,localizer,1,222,stimulus,288.20000000000124,0.4
1,localizer,1,222,iti,288.6000000000012,0.3
1,localizer,1,223,stimulus,288.9000000000012,0.4
1,localizer,1,223,iti,289.3000000000012,0.3
1,localizer,1,224,stimulus,289.6000000000012,0.4
1,localizer,1,224,iti,290.0000000000012,0.3
1,localizer,1,225,stimulus,290.3000000000012,0.4
1,localizer,1,225,iti,290.7000000000012,14
1,localizer,1,226,stimulus,304.7000000000012,0.4
1,localizer,1,226,iti,305.10000000000116,0.3
1,localizer,1,227,stimulus,305.40000000000117,0.4
1,localizer,1,227,iti,305.80000000000115,0.3
1,localizer,1,228,stimulus,306.10000000000116,0.4
1,localizer,1,228,iti,306.50000000000114,0.3
1,localizer,1,229,stimulus,306.80000000000115,0.4
1,localizer,1,229,iti,307.2000000000011,0.3
1,localizer,1,230,stimulus,307.50000000000114,0.4
1,localizer,1,230,iti,307.9000000000011,0.3
1,localizer,1,231,stimulus,308.2000000000011,0.4
1,localizer,1,231,iti,308.6000000000011,0.3
1,localizer,1,232,stimulus,308.9000000000011,0.4
1,localizer,1,232,iti,309.3000000000011,0.3
1,localizer,1,233,stimulus,309.6000000000011,0.4
1,localizer,1,233,iti,310.0000000000011,0.3
1,localizer,1,234,stimulus,310.3000000000011,0.4
1,localizer,1,234,iti,310.70000000000107,0.3
1,localizer,1,235,stimulus,311.0000000000011,0.4
1,localizer,1,235,iti,311.40000000000106,0.3
1,localizer,1,236,stimulus,311.70000000000107,0.4
1,localizer,1,236,iti,312.10000000000105,0.3
1,localizer,1,237,stimulus,312.40000000000106,0.4
1,localizer,1,237,iti,312.80000000000103,0.3
1,localizer,1,238,stimulus,313.10000000000105,0.4
1,localizer,1,238,iti,313.500000000001,0.3
1,localizer,1,239,stimulus,313.80000000000103,0.4
1,localizer,1,239,iti,314.200000000001,0.3
1,localizer,1,240,stimulus,314.500000000001,0.4
1,localizer,1,240,iti,314.900000000001,0.3
1,localizer,1,241,stimulus,315.200000000001,0.4
1,localizer,1,241,iti,315.600000000001,0.3
1,localizer,1,242,stimulus,315.900000000001,0.4
1,localizer,1,242,iti,316.300000000001,0.3
1,localizer,1,243,stimulus,316.600000000001,0.4
1,localizer,1,243,iti,317.00000000000097,0.3
1,localizer,1,244,stimulus,317.300000000001,0.4
1,localizer,1,244,iti,317.70000000000095,0.3
1,localizer,1,245,stimulus,318.00000000000097,0.4
1,localizer,1,245,iti,318.40000000000094,14
1,deliberation,0,0,choice,332.40000000000094,1.472
1,deliberation,0,0,choice_confirmation,333.8720000000009,1.528
1,deliberation,0,0,iti,335.40000000000094,1.5
1,deliberation,0,1,scramble,336.90000000000094,2.5
1,deliberation,0,1,scramble_prompt,339.40000000000094,0.5
1,deliberation,0,1,no_response,339.90000000000094,0.5
1,deliberation,0,1,iti,340.40000000000094,2
1,deliberation,0,1,scramble,342.40000000000094,2.5
1,deliberation,0,1,scramble_prompt,344.90000000000094,0.453
1,deliberation,0,1,scramble_confirmation,345.3530000000009,0.047
1,deliberation,0,1,iti,345.40000000000094,2.5
1,deliberation,0,2,scramble,347.90000000000094,1.5
1,deliberation,0,2,scramble_prompt,349.40000000000094,1.5
1,deliberation,0,2,no_response,350.90000000000094,0.5
1,deliberation,0,2,iti,351.40000000000094,2.5
1,deliberation,0,2,scramble,353.90000000000094,1.5
1,deliberation,0,2,scramble_prompt,355.40000000000094,0.394
1,deliberation,0,2,scramble_confirmation,355.79400000000095,1.106
1,deliberation,0,2,iti,356.90000000000094,3
1,deliberation,0,3,choice,359.90000000000094,0.787
1,deliberation,0,3,choice_confirmation,360.6870000000009,2.213
1,deliberation,0,3,iti,362.90000000000094,2
1,deliberation,1,4,choice,0,0.463
1,deliberation,1,4,choice_confirmation,0.463,2.537
1,deliberation,1,4,iti,3,4.6
1,deliberation,1,5,scramble,7.6,1.9
1,deliberation,1,5,scramble_prompt,9.5,0.748
1,deliberation,1,5,scramble_confirmation,10.248,0.352
1,deliberation,1,5,iti,10.6,1.5
1,deliberation,1,6,choice,12.1,3
1,deliberation,1,6,no_response,15.1,0.5
1,deliberation,1,6,iti,15.6,1.6
1,deliberation,1,7,choice,17.2,0.515
1,deliberation,1,7,choice_confirmation,17.715,2.485
1,deliberation,1,7,iti,20.2,1.8
1,deliberation,1,8,scramble,22,1.8
1,deliberation,1,8,scramble_prompt,23.8,0.458
1,deliberation,1,8,scramble_confirmation,24.258,0.742
1,deliberation,1,8,iti,25,1.8
1,deliberation,1,9,choice,26.8,0.507
1,deliberation,1,9,choice_confirmation,27.307000000000002,2.493
1,deliberation,1,9,iti,29.8,1.3
1,deliberation,1,10,choice,31.1,3
1,deliberation,1,10,no_response,34.1,0.5
1,deliberation,1,10,iti,34.6,0.6
1,deliberation,1,11,scramble,35.2,1.3
1,deliberation,1,11,scramble_prompt,36.5,1.7
1,deliberation,1,11,no_response,38.2,0.5
1,deliberation,1,11,iti,38.7,2
